administrative_code,name,admin_area,city_level,geonames_id,longitude,latitude
20315,Janakpurdham,Dhanusha,sub_metropolitan_city,,85.936673,26.725432
20317,Nagarain,Dhanusha,municipality,,85.926879,26.644122
20401,Bardibas,Mahottari,municipality,,85.857642,27.035739
20402,Gaushala,Mahottari,municipality,,85.783891,26.949198
20404,Aurahi,Mahottari,municipality,,85.803047,26.865618
20405,Bhangaha,Mahottari,municipality,,85.874424,26.849095
20406,Loharpatti,Mahottari,municipality,,85.867396,26.769206
20407,Balawa,Mahottari,municipality,,85.821819,26.768207
20408,Ram Gopalpur,Mahottari,municipality,,85.785860,26.809649
20410,Manara Shisawa,Mahottari,municipality,,85.755693,26.724423
20414,Matihani,Mahottari,municipality,,85.862137,26.642417
20415,Jaleshwor,Mahottari,municipality,,85.801922,26.646372
20501,Lalbandi,Sarlahi,municipality,,85.691339,27.102593
20502,Hariwan,Sarlahi,municipality,,85.576540,27.100336
20503,Bagmati,Sarlahi,municipality,,85.479508,27.077455
20504,Barahathawa,Sarlahi,municipality,,85.456045,26.981490
20505,Haripur,Sarlahi,municipality,,85.550739,27.010951
20506,Ishworpur,Sarlahi,municipality,,85.696204,27.008975
20507,Haripurwa,Sarlahi,municipality,,85.689158,26.914386
20511,Kabilashi,Sarlahi,municipality,,85.539126,26.940806
20516,Balara,Sarlahi,municipality,,85.370979,26.794974
20517,Godaita,Sarlahi,municipality,,85.447904,26.844097
20520,Malangawa,Sarlahi,municipality,,85.550189,26.858519
20601,Chandrapur,Rautahat,municipality,,85.370508,27.138633
20602,Gujara,Rautahat,municipality,,85.271818,27.104682
20603,Phatuwa Bijayapur,Rautahat,municipality,,85.205676,27.020021
20604,Katahariya,Rautahat,municipality,,85.252374,26.995346
20605,Brindaban,Rautahat,municipality,,85.377869,27.040726
20606,Gadhimai,Rautahat,municipality,,85.370041,26.941971
20607,Madhav Narayan,Rautahat,municipality,,85.331628,26.890605
20608,Garuda,Rautahat,municipality,,85.318759,26.953553
20609,Dewahi Gonahi,Rautahat,municipality,,85.261448,26.931741
20610,Maulapur,Rautahat,municipality,,85.203493,26.929482
20611,Boudhimai,Rautahat,municipality,,85.220971,26.890240
20612,Paroha,Rautahat,municipality,,85.237055,26.854465
20613,Rajpur,Rautahat,municipality,,85.258113,26.816608
20616,Rajdevi,Rautahat,municipality,,85.317407,26.777543
20617,Gaur,Rautahat,municipality,,85.276977,26.777835
20618,Ishanath,Rautahat,municipality,,85.215607,26.793110
20701,Nijagadh,Bara,municipality,,85.139618,27.234029
20702,Kolhabi,Bara,municipality,,85.147733,27.103899
20703,Jitpur Simara,Bara,sub_metropolitan_city,,85.010677,27.200261
20708,Kalaiya,Bara,sub_metropolitan_city,,85.011545,27.028609
20712,Simroungadh,Bara,municipality,,85.137723,26.895757
20713,Pacharauta,Bara,municipality,,85.077434,26.895562
20714,Mahagadhimai,Bara,municipality,,85.060011,26.982195
20806,Parsagadhi,Parsa,municipality,,84.891706,27.170726
20807,Birgunj,Parsa,metropolitan_city,,84.896037,27.082438
20808,Bahudarmai,Parsa,municipality,,84.829509,27.082649
20809,Pokhariya,Parsa,municipality,,84.765862,27.076828
30105,Jiri,Dolakha,municipality,,86.285464,27.663280
30109,Bhimeshwor,Dolakha,municipality,,86.020422,27.686838
30205,Melamchi,Sindhupalchok,municipality,,85.543138,27.826253
30207,Choutara Sangachowkgadhi,Sindhupalchok,municipality,,85.722075,27.757697
30209,Bahrabise,Sindhupalchok,municipality,,85.902415,27.821520
30406,Nilkhantha,Dhading,municipality,,84.921755,27.918642
30413,Dhunibenshi,Dhading,municipality,,85.182061,27.729466
30504,Bidur,Nuwakot,municipality,,85.138285,27.925658
30508,Belkotgadhi,Nuwakot,municipality,,85.125078,27.824730
