administrative_code,name,admin_area,city_level,geonames_id,feature_code,population,longitude,latitude
163913,Şūrān,阿勒颇省,subdistrict_seat,163913,PPLA3,0,37.212700,36.565790
169858,Ḩuraytān,阿勒颇省,subdistrict_seat,169858,PPLA3,0,37.085270,36.288610
173322,Al Quşayr,霍姆斯省,district_seat,173322,PPLA2,41062,36.580290,34.507800
172946,Ar Rastan,霍姆斯省,district_seat,172946,PPLA2,53152,36.732410,34.926670
166719,Mukharram al Fawqānī,霍姆斯省,district_seat,166719,PPLA2,9112,37.086770,34.815210
163808,Tadmur,霍姆斯省,district_seat,163808,PPLA2,51015,38.284020,34.562400
163533,Tallkalakh,霍姆斯省,district_seat,163533,PPLA2,29754,36.259950,34.668420
169577,Homs,霍姆斯省,governorate_capital,169577,PPLA,775404,36.725590,34.724050
173311,Al Ghanţū,霍姆斯省,populated_place_5000_plus,173311,PPL,9412,36.696130,34.822020
168668,Kafr Lāhā,霍姆斯省,populated_place_5000_plus,168668,PPL,21819,36.495820,34.894690
170340,Al Furqlus,霍姆斯省,subdistrict_seat,170340,PPLA3,0,37.087450,34.606380
168098,Al Qabw,霍姆斯省,subdistrict_seat,168098,PPLA3,0,36.454930,34.843240
173361,Al Qaryatayn,霍姆斯省,subdistrict_seat,173361,PPLA3,31748,37.240660,34.229560
173802,Al Ḩawāsh,霍姆斯省,subdistrict_seat,173802,PPLA3,0,36.321270,34.760040
173606,An Nāşirah,霍姆斯省,subdistrict_seat,173606,PPLA3,0,36.285590,34.787690
165303,Ar Riqāmā,霍姆斯省,subdistrict_seat,165303,PPLA3,0,36.919090,34.538790
172425,As Sukhnah,霍姆斯省,subdistrict_seat,172425,PPLA3,0,38.871100,34.885330
168972,Jubb al Jarrāḩ,霍姆斯省,subdistrict_seat,168972,PPLA3,0,37.323960,34.834440
168052,Khirbat Tīn Nūr,霍姆斯省,subdistrict_seat,168052,PPLA3,0,36.556580,34.701220
167488,Mahīn,霍姆斯省,subdistrict_seat,167488,PPLA3,0,37.058430,34.241680
164261,Shīn,霍姆斯省,subdistrict_seat,164261,PPLA3,0,36.423660,34.778630
163779,Tallbīsah,霍姆斯省,subdistrict_seat,163779,PPLA3,38491,36.730920,34.840720
163596,Talldaww,霍姆斯省,subdistrict_seat,163596,PPLA3,0,36.524000,34.876320
165109,Şadad,霍姆斯省,subdistrict_seat,165109,PPLA3,0,36.925620,34.312480
170136,Ḩadīdah,霍姆斯省,subdistrict_seat,170136,PPLA3,0,36.397340,34.673370
169557,Ḩisyā’,霍姆斯省,subdistrict_seat,169557,PPLA3,0,36.758670,34.411970
7891616,‘Ayn an Nasr,霍姆斯省,subdistrict_seat,7891616,PPLA3,0,36.928370,34.841130
