administrative_code,name,admin_area,city_level,geonames_id,longitude,latitude
LAKKI-MARWAT-LAKKI-MARWAT-MUNICIPAL-COMMITTEE,Lakki Marwat,Lakki Marwat,municipal_committee,1172339,70.912340,32.607240
LOWER-CHITRAL-CHITRAL-MUNICIPAL-COMMITTEE,Chitral,Lower Chitral,municipal_committee,1181065,71.786360,35.851800
LOWER-DIR-TIMARGARA-MUNICIPAL-COMMITTEE,Timargara,Lower Dir,municipal_committee,1111188,71.844230,34.826590
MALAKAND-PROTECTED-AREA-BATKHELA-MUNICIPAL-COMMITTEE,Batkhela,Malakand Protected Area,municipal_committee,1183090,71.972470,34.617800
MANSEHRA-MANSEHRA-MUNICIPAL-COMMITTEE,Mansehra,Mansehra,municipal_committee,1170951,73.196790,34.330230
MARDAN-MARDAN-MUNICIPAL-COMMITTEE,Mardan,Mardan,municipal_committee,1170880,72.049650,34.197940
MARDAN-TAKHT-BHAI-MUNICIPAL-COMMITTEE,Takht Bhai,Mardan,municipal_committee,1164100,71.928330,34.281940
NOWSHERA-AKORA-KHATTAK-MUNICIPAL-COMMITTEE,Akora Khattak,Nowshera,municipal_committee,1184752,72.125610,34.003370
NOWSHERA-JEHANGIRA-MUNICIPAL-COMMITTEE,Jehangira,Nowshera,municipal_committee,1176452,72.220970,33.964160
NOWSHERA-NOWSHERA-KALAN-MUNICIPAL-COMMITTEE,Nowshera Kalan,Nowshera,municipal_committee,11124382,71.974450,34.019100
NOWSHERA-PABBI-MUNICIPAL-COMMITTEE,Pabbi,Nowshera,municipal_committee,1168680,71.794450,34.009680
PESHAWAR-PESHAWAR-MUNICIPAL-CORPORATION,Peshawar,Peshawar,municipal_corporation,1168197,71.578490,34.008000
SWABI-SWABI-MUNICIPAL-COMMITTEE,Swabi,Swabi,municipal_committee,1164216,72.469820,34.120180
SWABI-TOPI-MUNICIPAL-COMMITTEE,Topi,Swabi,municipal_committee,1163224,72.621470,34.070340
SWABI-ZAIDA-MUNICIPAL-COMMITTEE,Zaida,Swabi,municipal_committee,1162261,72.466900,34.059500
SWAT-BARRI-KOT-MUNICIPAL-COMMITTEE,Barri Kot,Swat,municipal_committee,1183324,72.223000,34.677680
SWAT-BEHRAIN-MUNICIPAL-COMMITTEE,Behrain,Swat,municipal_committee,1183846,72.548500,35.209260
SWAT-KABAL-MUNICIPAL-COMMITTEE,Kabal,Swat,municipal_committee,1175565,72.282430,34.790670
SWAT-KHAWAZA-KHELA-MUNICIPAL-COMMITTEE,Khawaza Khela,Swat,municipal_committee,1173644,72.467650,34.934860
SWAT-MATTA-MUNICIPAL-COMMITTEE,Matta,Swat,municipal_committee,1481810,72.414630,34.929210
SWAT-MINGORA-MUNICIPAL-COMMITTEE,Mingora,Swat,municipal_committee,1170395,72.362650,34.779500
TANK-TANK-MUNICIPAL-COMMITTEE,Tank,Tank,municipal_committee,1163905,70.383150,32.217070
ATTOCK-ATTOCK-MUNICIPAL-COMMITTEE,Attock,Attock,municipal_committee,8504972,72.307290,33.905540
ATTOCK-FATEH-JANG-MUNICIPAL-COMMITTEE,Fateh Jang,Attock,municipal_committee,1179331,72.642810,33.564920
ATTOCK-GHUR-GHUSHTI-MUNICIPAL-COMMITTEE,Ghur Ghushti,Attock,municipal_committee,1178385,72.551940,33.944720
ATTOCK-HASAN-ABDAL-MUNICIPAL-COMMITTEE,Hasan Abdal,Attock,municipal_committee,1177063,72.689180,33.821800
ATTOCK-HAZRO-MUNICIPAL-COMMITTEE,Hazro,Attock,municipal_committee,1176948,72.491790,33.909900
ATTOCK-JAND-MUNICIPAL-COMMITTEE,Jand,Attock,municipal_committee,1176218,72.018770,33.433040
ATTOCK-PINDI-GHEB-MUNICIPAL-COMMITTEE,Pindi Gheb,Attock,municipal_committee,1168015,72.264800,33.240950
BAHAWALNAGAR-BAHAWALNAGAR-MUNICIPAL-COMMITTEE,Bahawalnagar,Bahawalnagar,municipal_committee,1183883,73.252720,29.998350
BAHAWALNAGAR-CHISHTIAN-MUNICIPAL-COMMITTEE,Chishtian,Bahawalnagar,municipal_committee,1181073,72.857720,29.797130
BAHAWALNAGAR-DONGA-BONGA-MUNICIPAL-COMMITTEE,Donga Bonga,Bahawalnagar,municipal_committee,1179463,73.242940,29.749750
BAHAWALNAGAR-FORT-ABBAS-MUNICIPAL-COMMITTEE,Fort Abbas,Bahawalnagar,municipal_committee,1179223,72.855250,29.193440
BAHAWALNAGAR-HAROONABAD-MUNICIPAL-COMMITTEE,Haroonabad,Bahawalnagar,municipal_committee,1177073,73.138020,29.612060
BAHAWALNAGAR-MINCHINABAD-MUNICIPAL-COMMITTEE,Minchinabad,Bahawalnagar,municipal_committee,1170398,73.568580,30.163560
BAHAWALPUR-AHMADPUR-EAST-MUNICIPAL-COMMITTEE,Ahmadpur East,Bahawalpur,municipal_committee,1184845,71.257710,29.142690
BAHAWALPUR-BAHAWALPUR-METROPOLITAN-CORPORATION,Bahawalpur,Bahawalpur,metropolitan_corporation,1183880,71.675200,29.397790
BAHAWALPUR-HASILPUR-MUNICIPAL-COMMITTEE,Hasilpur,Bahawalpur,municipal_committee,1177042,72.545660,29.692210
BAHAWALPUR-KHAIRPUR-TAMEWALI-MUNICIPAL-COMMITTEE,Khairpur Tamewali,Bahawalpur,municipal_committee,10345575,72.242300,29.582580
BAHAWALPUR-UCH-SHARIF-MUNICIPAL-COMMITTEE,Uch Sharif,Bahawalpur,municipal_committee,1163016,71.062180,29.238670
