geonameid,name,asciiname,country_code,admin1_code,admin2_code,admin3_code,admin4_code,feature_class,feature_code,population,latitude,longitude,timezone,geonames_modified_at,in_cities15000,in_cities5000,in_cities1000,in_cities500,assigned_phase
1803555,Lingbei,Lingbei,CN,30,4418,,,P,PPLA4,0,24.61455,112.70317,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1803560,Lingao,Lingao,CN,31,12324198,,,P,PPLA3,64874,19.90873,109.68717,Asia/Shanghai,2022-12-20,true,true,true,true,cities15000
1803561,Lingang,Lingang,CN,03,3602,,,P,PPLA4,0,29.02889,117.30837,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1803564,Linfeng,Linfeng,CN,33,8739734,,,P,PPLA4,23868,29.891,107.21971,Asia/Shanghai,2022-04-08,true,true,true,true,cities15000
1803567,Linfen,Linfen,CN,24,1410,,,P,PPL,959198,36.08889,111.51889,Asia/Shanghai,2024-07-12,true,true,true,true,cities15000
1803572,Lindian,Lindian,CN,26,6105,,,P,PPLA4,0,34.72175,109.60214,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1803574,Linjiadai,Linjiadai,CN,02,3304,,,P,PPLA4,0,30.65469,121.09814,Asia/Shanghai,2021-09-19,false,false,false,true,cities500
1803582,Lincheng,Lincheng,CN,10,1305,,,P,PPLA3,0,37.4429,114.49946,Asia/Shanghai,2024-01-09,false,false,true,true,cities1000
1803583,Lincheng,Lincheng,CN,02,3305,,,P,PPLA4,0,30.93374,119.78682,Asia/Shanghai,2021-09-19,false,false,false,true,cities500
1803584,Lincheng,Lincheng,CN,11,4312,,,P,PPLA3,0,26.86932,109.66336,Asia/Shanghai,2024-07-13,false,false,true,true,cities1000
1803585,Linchen,Linchen,CN,30,4409,,,P,PPLA4,0,21.83184,110.57466,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1803590,Lincang,Lincang,CN,29,5309,,,P,PPLA2,323708,23.87972,100.09455,Asia/Shanghai,2025-08-19,true,true,true,true,cities15000
1803594,Lin’an,Lin'an,CN,02,3301,,,P,PPLA3,0,30.23583,119.71806,Asia/Shanghai,2021-09-19,false,false,true,true,cities1000
1803608,Limin,Limin,CN,24,1406,,,P,PPLA4,0,39.30777,112.12035,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1803609,Limiao,Limiao,CN,12,4206,,,P,PPLA4,0,31.83213,111.67806,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1803616,Xishan,Xishan,CN,11,4302,,,P,PPLA3,98162,27.66667,113.5,Asia/Shanghai,2024-07-12,true,true,true,true,cities15000
1803618,Lili,Lili,CN,04,3205,,,P,PPLA4,0,30.99409,120.70686,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1803625,Likou,Likou,CN,01,3410,,,P,PPLA4,0,29.90091,117.50781,Asia/Shanghai,2021-09-19,false,false,false,true,cities500
1803644,Lijiaxiang,Lijiaxiang,CN,02,3305,,,P,PPLA4,0,30.95083,119.97583,Asia/Shanghai,2021-09-19,false,false,false,true,cities500
1803657,Lijia,Lijia,CN,04,3204,,,P,PPLA4,0,31.62973,120.01051,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1803668,Lijiang,Lijiang,CN,03,3608,,,P,PPLA4,0,27.83811,115.46571,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1803670,Lijiang,Lijiang,CN,29,5304,,,P,PPLA3,0,23.5711,102.00417,Asia/Shanghai,2024-07-13,false,false,true,true,cities1000
1803679,Lijiahe,Lijiahe,CN,12,4228,,,P,PPLA4,0,29.58912,109.45659,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1803697,Liji,Liji,CN,04,3207,,,P,PPLA4,0,34.105,119.25278,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1803698,Liji,Liji,CN,04,3203,,,P,PPL,39691,33.76667,117.78333,Asia/Shanghai,2021-09-22,true,true,true,true,cities15000
1803702,Liji,Liji,CN,12,4201,,,P,PPLA4,0,30.87247,114.66577,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1803709,Lihu,Lihu,CN,30,4452,,,P,PPLA4,0,23.3604,116.04074,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1803710,Liheng,Liheng,CN,04,3213,,,P,PPLA4,0,34.13333,119.05,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1803711,Lihen,Lihen,CN,01,3417,,,P,PPLA4,0,29.75416,116.99223,Asia/Shanghai,2021-09-19,false,false,false,true,cities500
1803720,Lihai,Lihai,CN,02,,,,P,PPLA4,0,30.12006,120.75802,Asia/Shanghai,2012-01-18,false,false,false,true,cities500
1803726,Ligonggang,Ligonggang,CN,11,4307,,,P,PPLA4,0,29.09496,111.20149,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1803728,Ligezhuang,Ligezhuang,CN,25,3702,,,P,PPLA4,65714,36.35778,120.14278,Asia/Shanghai,2022-04-01,true,true,true,true,cities15000
1803737,Ligang,Ligang,CN,04,3202,,,P,PPLA4,0,31.92472,120.07861,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1803740,Lifuta,Lifuta,CN,11,4308,,,P,PPLA4,0,29.34376,110.07452,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1803748,Lieqiao,Lieqiao,CN,03,3611,,,P,PPLA4,0,28.56377,117.52232,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1803751,Liebu,Liebu,CN,24,1409,,,P,PPLA4,0,39.32561,111.95594,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1803753,Lidu,Lidu,CN,33,8739734,,,P,PPLA4,88124,29.73861,107.29477,Asia/Shanghai,2022-06-05,true,true,true,true,cities15000
1803755,Lidong,Lidong,CN,30,4453,,,P,PPLA4,0,22.46761,112.18184,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1803757,Lidian,Lidian,CN,15,6208,,,P,PPLA4,0,35.22682,105.68755,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1803759,Lidian,Lidian,CN,04,3210,,,P,PPLA4,0,32.32184,119.57606,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1803760,Lidian,Lidian,CN,12,4209,,,P,PPLA4,0,31.21604,113.75786,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1803764,Lidao,Lidao,CN,25,,,,P,PPLA4,0,37.22733,122.58403,Asia/Shanghai,2012-12-05,false,false,false,true,cities500
1803769,Licun,Licun,CN,10,1301,,,P,PPLA4,0,38.19548,114.33988,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1803772,Licun,Licun,CN,24,1410,,,P,PPLA4,0,35.76073,111.45475,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1803775,Licun,Licun,CN,03,3607,,,P,PPLA4,0,25.84706,115.39274,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1803782,Lichuan,Lichuan,CN,12,4228,,,P,PPL,120587,30.3,108.85,Asia/Shanghai,2021-10-19,true,true,true,true,cities15000
1803787,Lihou,Lihou,CN,24,1404,,,P,PPLA3,0,36.50289,113.36945,Asia/Shanghai,2024-07-13,false,false,true,true,cities1000
1803790,Lipu,Lipu,CN,16,4503,,,P,PPLA3,0,24.49866,110.39285,Asia/Shanghai,2024-07-12,false,false,true,true,cities1000
1803791,Licheng,Licheng,CN,30,4401,,,P,PPLA3,172775,23.29549,113.82465,Asia/Shanghai,2026-07-18,true,true,true,true,cities15000
1803793,Licha,Licha,CN,25,3702,,,P,PPLA4,55140,36.05722,119.78333,Asia/Shanghai,2022-04-01,true,true,true,true,cities15000
1803799,Libu,Libu,CN,30,4418,,,P,PPLA4,0,24.55742,112.41772,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1803804,Libei,Libei,CN,03,3610,,,P,PPLA4,0,27.64601,116.13293,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1803807,Libao,Libao,CN,04,3206,,,P,PPLA4,0,32.56306,120.68389,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1803818,Liaoyan,Liaoyan,CN,07,3501,,,P,PPLA4,0,26.36922,119.4235,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1803820,Liaoquan,Liaoquan,CN,15,6207,,,P,PPLA4,0,39.35,100.03333,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1803822,Liaolan,Liaolan,CN,25,3702,,,P,PPLA4,84306,36.67444,119.87528,Asia/Shanghai,2022-04-01,true,true,true,true,cities15000
1803824,Miaojia,Miaojia,CN,11,4308,,,P,PPLA4,0,29.39017,109.99503,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1803829,Liaogao,Liaogao,CN,18,5206,,,P,PPLA3,0,28.17,109.195,Asia/Shanghai,2021-09-20,false,false,true,true,cities1000
1803834,Liaocheng,Liaocheng,CN,25,3715,,,P,PPLA2,1229768,36.45064,116.00247,Asia/Shanghai,2021-10-20,true,true,true,true,cities15000
1803836,Liaobu,Liaobu,CN,30,4419,,,P,PPLA4,0,22.99989,113.88157,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1803839,Lianzhuang,Lianzhuang,CN,28,12324202,,,P,PPL,728,39.41,117.75639,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1803841,Lianzhou,Lianzhou,CN,30,4418,,,P,PPLA3,92827,24.78186,112.3712,Asia/Shanghai,2021-09-20,true,true,true,true,cities15000
1803842,Hepu,Hepu,CN,16,4505,,,P,PPLA3,192813,21.65921,109.20011,Asia/Shanghai,2024-07-13,true,true,true,true,cities15000
1803848,Lianyun,Lianyun,CN,04,,,,P,PPLA4,0,34.73194,119.4425,Asia/Shanghai,2012-01-18,false,false,false,true,cities500
1803861,Liantang,Liantang,CN,23,12324204,,,P,PPLA4,0,31.01167,121.04606,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1803867,Liantang,Liantang,CN,30,4412,,,P,PPLA4,0,22.95502,112.45305,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1803870,Liantan,Liantan,CN,30,4453,,,P,PPLA4,0,22.93523,111.72369,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1803879,Lianshi,Lianshi,CN,02,3305,,,P,PPLA4,0,30.70846,120.41672,Asia/Shanghai,2021-09-19,false,false,false,true,cities500
1803883,Lianshan,Lianshan,CN,11,4312,,,P,PPL,1000,26.80361,109.70194,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1803886,Anning,Anning,CN,29,5301,,,P,PPLA3,106795,24.92271,102.48496,Asia/Shanghai,2021-09-23,true,true,true,true,cities15000
1803897,Lianjiangkou,Lianjiangkou,CN,30,4418,,,P,PPLA4,0,24.03802,113.31067,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1803906,Lianhuasi,Lianhuasi,CN,26,6105,,,P,PPLA4,0,34.52458,109.84086,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1803920,Lianhua,Lianhua,CN,11,4301,,,P,PPLA4,0,28.11694,112.76639,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1803924,Lianhu,Lianhu,CN,03,3611,,,P,PPLA4,0,28.99549,116.54199,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1803926,Lianhe,Lianhe,CN,03,3611,,,P,PPLA4,0,28.38333,117.58333,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1803927,Lianhecun,Lianhecun,CN,07,3502,,,P,PPL,2130,24.58932,118.33903,Asia/Shanghai,2021-09-20,false,false,true,true,cities1000
1803928,Lianhe,Lianhe,CN,30,4401,,,P,PPLA4,0,23.21613,113.40773,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1803935,Liangzhu,Liangzhu,CN,02,3301,,,P,PPLA4,0,30.3793,120.04703,Asia/Shanghai,2021-09-19,false,false,false,true,cities500
1803936,Wuwei,Wuwei,CN,15,6206,,,P,PPLA2,1010295,37.92672,102.63202,Asia/Shanghai,2021-12-17,true,true,true,true,cities15000
1803940,Liangzhai,Liangzhai,CN,04,3203,,,P,PPL,54742,34.5,116.75,Asia/Shanghai,2021-09-20,true,true,true,true,cities15000
1803944,Liangyaping,Liangyaping,CN,11,4312,,,P,PPL,1240,27.71833,110.67083,Asia/Shanghai,2021-09-20,false,false,true,true,cities1000
1803948,Liangxiang,Liangxiang,CN,22,11876380,,,P,PPL,76744,39.73598,116.13295,Asia/Shanghai,2021-09-20,true,true,true,true,cities15000
1803952,Liangwangzhuang,Liangwangzhuang,CN,28,12324202,,,P,PPLA4,0,39.02676,116.95998,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1803954,Liangwa,Liangwa,CN,09,4104,,,P,PPLA4,0,33.84586,112.92522,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1803961,Liangting,Liangting,CN,26,6103,,,P,PPLA4,0,34.7887,107.48972,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1803974,Liangshuikou,Liangshuikou,CN,11,4308,,,P,PPLA4,0,29.54139,110.09639,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1803978,Liangshuihe,Liangshuihe,CN,12,,,,P,PPLA4,0,32.64635,111.4661,Asia/Shanghai,2013-06-04,false,false,false,true,cities500
1803979,Liangshui,Liangshui,CN,15,6212,,,P,PPLA4,27281,33.43177,104.80909,Asia/Shanghai,2021-12-06,true,true,true,true,cities15000
1803987,Liangshan,Liangshan,CN,03,3605,,,P,PPLA4,0,27.6724,114.90613,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1803989,Liangsan,Liangsan,CN,11,4312,,,P,PPL,820,27.09167,108.96139,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1803995,Liangnong,Liangnong,CN,02,3302,,,P,PPLA4,0,29.91278,121.07465,Asia/Shanghai,2021-09-19,false,false,false,true,cities500
1803998,Jiangbei,Jiangbei,CN,33,8739734,,,P,PPLA4,60466,29.7283,106.63506,Asia/Shanghai,2024-06-12,true,true,true,true,cities15000
1804006,Liangkou,Liangkou,CN,30,4401,,,P,PPLA4,0,23.72278,113.73112,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1804009,Xincheng,Xincheng,CN,24,1406,,,P,PPLA3,0,39.98677,112.46135,Asia/Shanghai,2024-07-13,false,false,true,true,cities1000
1804017,Liangjiang,Liangjiang,CN,11,4312,,,P,PPL,610,27.95417,110.86667,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1804033,Lianghui,Lianghui,CN,33,8739734,,,P,PPLA4,0,29.63526,107.10048,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1804039,Lianghekou,Lianghekou,CN,15,6230,,,P,PPL,11653,33.6904,104.488,Asia/Shanghai,2024-07-13,false,true,true,true,cities5000
1804041,Lianghekou,Lianghekou,CN,26,6107,,,P,PPLA4,0,33.35,106.35,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1804045,Lianghekou,Lianghekou,CN,12,4205,,,P,PPLA4,0,30.87249,110.57492,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1804054,Lianghe,Lianghe,CN,10,1301,,,P,PPLA4,0,38.33461,114.15801,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1804063,Liangguang,Liangguang,CN,30,4409,,,P,PPLA4,0,21.56667,110.54756,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1804071,Liangfang,Liangfang,CN,03,3603,,,P,PPLA4,0,27.21319,114.03889,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1804073,Liangduo,Liangduo,CN,04,3209,,,P,PPLA4,0,32.77635,120.36373,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1804076,Liangdong,Liangdong,CN,30,4408,,,P,PPLA4,0,21.49946,110.39675,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1804081,Liangdang Chengguanzhen,Liangdang Chengguanzhen,CN,15,6212,,,P,PPLA3,11477,33.90972,106.30222,Asia/Shanghai,2021-10-26,false,true,true,true,cities5000
1804088,Liangcunchang,Liangcunchang,CN,18,5203,,,P,PPL,1671,28.40667,106.42444,Asia/Shanghai,2021-09-20,false,false,true,true,cities1000
1804089,Liangcun,Liangcun,CN,03,3607,,,P,PPLA4,0,26.55904,115.57606,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1804090,Liangcun,Liangcun,CN,30,4412,,,P,PPLA4,0,23.95044,112.01401,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1804106,Liancheng,Liancheng,CN,07,3508,,,P,PPLA3,60504,25.71826,116.74892,Asia/Shanghai,2024-07-13,true,true,true,true,cities15000
1804108,Liandu,Liandu,CN,30,4412,,,P,PPLA4,0,23.58988,111.82069,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1804111,Liancun,Liancun,CN,09,4104,,,P,PPLA4,0,33.61102,113.47426,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1804119,Liancheng,Liancheng,CN,29,5326,,,P,PPLA3,0,24.05192,105.07497,Asia/Shanghai,2021-09-20,false,false,true,true,cities1000
1804120,Lianjiang,Lianjiang,CN,30,4408,,,P,PPL,100341,21.64673,110.28172,Asia/Shanghai,2021-09-20,true,true,true,true,cities15000
1804121,Liancai,Liancai,CN,21,6404,,,P,PPLA4,0,35.55976,105.85965,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1804124,Lhakangtang,Lhakangtang,CN,06,6325,,,P,PPLA4,0,36.11609,101.19904,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1804127,Lezhu,Lezhu,CN,30,4453,,,P,PPLA4,0,22.69527,112.11463,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1804133,Leyu,Leyu,CN,04,3205,,,P,PPLA4,0,31.92853,120.69768,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1804143,Laoting,Laoting,CN,10,1302,,,P,PPLA3,0,39.42642,118.90097,Asia/Shanghai,2024-08-12,false,false,true,true,cities1000
1804144,Letianxi,Letianxi,CN,12,4205,,,P,PPLA4,0,30.86975,111.07155,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1804147,Lesuhe,Lesuhe,CN,26,6107,,,P,PPLA4,0,33.20327,106.03624,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1804153,Leshan,Leshan,CN,32,5111,,,P,PPL,662814,29.56227,103.76386,Asia/Shanghai,2025-05-12,true,true,true,true,cities15000
1804156,Leping,Leping,CN,03,3602,,,P,PPLA3,0,28.96817,117.11653,Asia/Shanghai,2023-10-06,false,false,true,true,cities1000
1804159,Leping,Leping,CN,30,4406,,,P,PPLA4,0,23.26411,113.01893,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1804162,Lengshuitan,Lengshuitan,CN,11,4311,,,P,PPL,88935,26.4111,111.59559,Asia/Shanghai,2024-07-13,true,true,true,true,cities15000
1804163,Lengshui,Lengshui,CN,12,4208,,,P,PPLA4,0,31.11215,112.43476,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1804169,Lengshuijiang,Lengshuijiang,CN,11,4313,,,P,PPL,115399,27.68806,111.42944,Asia/Shanghai,2021-09-20,true,true,true,true,cities15000
1804174,Lengshuiguan,Lengshuiguan,CN,33,8739734,,,P,PPLA4,7345,29.38155,107.14378,Asia/Shanghai,2022-06-07,false,true,true,true,cities5000
1804185,Lengji,Lengji,CN,12,4206,,,P,PPLA4,0,32.36744,111.59312,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1804193,Leliu,Leliu,CN,30,4406,,,P,PPLA4,0,22.86056,113.11898,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1804195,Leling,Leling,CN,25,3714,,,P,PPLA3,0,37.73472,117.22028,Asia/Shanghai,2021-09-20,false,false,true,true,cities1000
1804198,Tianlin,Tianlin,CN,16,4510,,,P,PPLA3,0,24.2973,106.22484,Asia/Shanghai,2024-07-13,false,false,true,true,cities1000
1804201,Lejian,Lejian,CN,18,5203,,,P,PPLA4,0,28.40512,107.35694,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1804208,Leiyang,Leiyang,CN,11,4304,,,P,PPLA3,129116,26.40238,112.85908,Asia/Shanghai,2021-09-20,true,true,true,true,cities15000
1804224,Leijiadian,Leijiadian,CN,12,4211,,,P,PPLA4,0,30.88699,115.75181,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1804229,Leiguan,Leiguan,CN,01,3411,,,P,PPLA4,0,32.34624,118.61596,Asia/Shanghai,2021-09-19,false,false,false,true,cities500
1804234,Leigong,Leigong,CN,12,4209,,,P,PPLA4,0,31.29355,113.51111,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1804236,Leifeng,Leifeng,CN,07,3505,,,P,PPLA4,0,25.57622,118.29393,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1804237,Leidian,Leidian,CN,02,3305,,,P,PPLA4,0,30.52241,120.14051,Asia/Shanghai,2021-09-19,false,false,false,true,cities500
1804243,Leizhou,Leizhou,CN,30,4408,,,P,PPLA3,0,20.91932,110.07885,Asia/Shanghai,2024-07-13,false,false,true,true,cities1000
1804252,Lecheng,Lecheng,CN,30,4402,,,P,PPLA3,124268,25.128,113.35041,Asia/Shanghai,2024-07-13,true,true,true,true,cities15000
1804253,Lecheng,Lecheng,CN,30,4412,,,P,PPLA4,0,23.35351,112.33245,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1804258,Le’an,Le'an,CN,11,4309,,,P,PPLA4,0,28.09139,111.58861,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1804260,Le’anpu Miaozudongzuxiang,Le'anpu Miaozudongzuxiang,CN,11,4312,,,P,PPL,620,26.49444,109.90278,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1804264,Lazikou,Lazikou,CN,15,6230,,,P,PPLA4,3331,34.06634,103.89402,Asia/Shanghai,2021-11-12,false,false,true,true,cities1000
1804271,Lasengmiao,Lasengmiao,CN,20,1503,,,P,PPLA4,0,39.32306,106.83556,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1804272,La’ershan,La'ershan,CN,11,4331,,,P,PPLA4,0,28.0845,109.38225,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1804279,Laozhuang,Laozhuang,CN,09,4113,,,P,PPLA4,0,33.13652,112.2795,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1804295,Laoyingpan,Laoyingpan,CN,03,3608,,,P,PPLA4,0,26.55917,115.21639,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1804305,Laoxin,Laoxin,CN,12,12324199,,,P,PPLA4,0,30.19048,112.85132,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1804343,Laoqiao,Laoqiao,CN,01,3405,,,P,PPLA4,0,31.60858,118.30173,Asia/Shanghai,2021-09-19,false,false,false,true,cities500
1804344,Laoqiao,Laoqiao,CN,03,3608,,,P,PPLA4,0,27.30231,115.14208,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1804359,Laolong,Laolong,CN,30,4416,,,P,PPLA4,0,24.10253,115.24921,Asia/Shanghai,2024-07-13,false,false,false,true,cities500
1804361,Laoliangcang,Laoliangcang,CN,11,4301,,,P,PPLA4,0,28.075,112.19194,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1804386,Laohekou,Laohekou,CN,12,4206,1804385,,P,PPL,253112,32.38583,111.66778,Asia/Shanghai,2018-12-06,true,true,true,true,cities15000
1804401,Laogang,Laogang,CN,23,12324204,,,P,PPLA4,0,31.02917,121.84306,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1804405,Laodian,Laodian,CN,26,6101,,,P,PPLA4,0,34.1714,108.56418,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1804407,Laodaosi,Laodaosi,CN,26,6107,,,P,PPLA4,0,33.1685,106.88428,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1804417,Laocheng,Laocheng,CN,12,4210,,,P,PPLA4,0,30.34523,111.7091,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1804419,Laocheng,Laocheng,CN,03,3607,,,P,PPLA4,0,24.68785,114.9893,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1804430,Lanzhou,Lanzhou,CN,15,6201,,,P,PPLA,3000000,36.05701,103.83987,Asia/Shanghai,2026-04-13,true,true,true,true,cities15000
1804431,Lanzhong,Lanzhong,CN,30,4412,,,P,PPLA4,0,24.06556,111.948,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1804439,Lanxia,Lanxia,CN,07,3507,,,P,PPLA4,0,26.96088,117.98557,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1804440,Lanxi,Lanxi,CN,12,4211,,,P,PPLA4,0,30.34694,115.14205,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1804442,Lanxi,Lanxi,CN,02,3307,,,P,PPL,73706,29.21588,119.47156,Asia/Shanghai,2021-09-19,true,true,true,true,cities15000
1804444,Lanxi,Lanxi,CN,07,3508,,,P,PPLA4,0,24.91406,116.61685,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1804450,Lantian,Lantian,CN,01,3410,,,P,PPLA4,0,29.90678,118.08714,Asia/Shanghai,2021-09-19,false,false,false,true,cities500
1804451,Lianyuan,Lianyuan,CN,11,4313,,,P,PPLA3,66501,27.68833,111.66417,Asia/Shanghai,2024-07-13,true,true,true,true,cities15000
1804452,Lantian,Lantian,CN,18,5226,,,P,PPL,1292,27.025,109.29472,Asia/Shanghai,2021-09-20,false,false,true,true,cities1000
1804455,Lantian,Lantian,CN,30,4413,,,P,PPLA4,0,23.86287,114.22678,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1804456,Lantang,Lantang,CN,30,4416,,,P,PPLA4,0,23.41382,114.93293,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1804463,Tafeng,Tafeng,CN,11,4311,,,P,PPLA3,0,25.35407,112.18987,Asia/Shanghai,2021-09-20,false,false,true,true,cities1000
1804465,Lanqiao,Lanqiao,CN,26,6101,,,P,PPLA4,0,34.07431,109.45793,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1804472,Lanli,Lanli,CN,11,4312,,,P,PPL,1660,27.88694,109.91861,Asia/Shanghai,2021-09-20,false,false,true,true,cities1000
1804473,Lankou,Lankou,CN,30,4416,,,P,PPLA4,0,23.94998,115.08517,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1804494,Langya,Langya,CN,02,3307,,,P,PPLA4,0,29.0077,119.49502,Asia/Shanghai,2021-09-19,false,false,false,true,cities500
1804497,Rangxi,Rangxi,CN,03,3604,,,P,PPLA4,0,29.91549,116.72241,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1804500,Langxi,Langxi,CN,11,4331,,,P,PPLA4,0,28.9218,110.30904,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1804501,Langxi,Langxi,CN,18,5206,,,P,PPLA4,0,28.0116,108.47877,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1804506,Languan,Languan,CN,26,6101,,,P,PPLA3,0,34.15754,109.31415,Asia/Shanghai,2021-09-20,false,false,true,true,cities1000
1804513,Langtang,Langtang,CN,11,4313,,,P,PPLA4,0,28.00528,111.14861,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1804514,Langshan,Langshan,CN,04,3206,,,P,PPLA4,0,31.95686,120.88565,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1804515,Langshan,Langshan,CN,11,4305,,,P,PPL,980,26.38083,110.81444,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
