administrative_code,name,admin_area,city_level,geonames_id,longitude,latitude
12231,印西市,千葉県,municipal_city,2112602,140.140980,35.812070
12232,白井市,千葉県,municipal_city,2111017,140.060050,35.801640
12233,富里市,千葉県,municipal_city,2110747,140.340800,35.720240
12234,南房総市,千葉県,municipal_city,7465521,139.928470,35.036570
12235,匝瑳市,千葉県,municipal_city,7465522,140.553660,35.699830
12236,香取市,千葉県,municipal_city,2111171,140.516670,35.883330
12237,山武市,千葉県,municipal_city,7465523,140.420790,35.623970
12238,いすみ市,千葉県,municipal_city,7465524,140.343350,35.277770
12239,大網白里市,千葉県,municipal_city,7465528,140.342950,35.512790
13100,東京,東京都,special_ward_area,1850147,139.691710,35.689500
13201,八王子市,東京都,municipal_city,8304375,139.287660,35.659830
13202,立川市,東京都,municipal_city,1851306,139.404530,35.714470
13203,武蔵野市,東京都,municipal_city,1856366,139.566000,35.717710
13204,三鷹市,東京都,municipal_city,1856942,139.559630,35.683510
13205,青梅市,東京都,municipal_city,1854160,139.275010,35.788140
13206,府中市,東京都,municipal_city,1864148,139.500000,35.666670
13207,昭島市,東京都,municipal_city,1865425,139.364180,35.707820
13208,調布市,東京都,municipal_city,1864514,139.550000,35.650000
13209,町田市,東京都,municipal_city,1857869,139.429980,35.576260
13210,小金井市,東京都,municipal_city,1859087,139.511040,35.701080
13211,小平市,東京都,municipal_city,1859115,139.481730,35.727380
13212,日野市,東京都,municipal_city,1862576,139.398650,35.663330
13213,東村山市,東京都,municipal_city,1862768,139.469720,35.755290
13214,国分寺市,東京都,municipal_city,1858962,139.461250,35.705520
13215,国立市,東京都,municipal_city,1858346,139.438780,35.686340
13218,福生市,東京都,municipal_city,1863780,139.336380,35.735810
13219,狛江市,東京都,municipal_city,1858941,139.577230,35.634870
13220,東大和市,東京都,municipal_city,1862703,139.426600,35.750310
13221,清瀬市,東京都,municipal_city,1859211,139.526280,35.785510
13222,東久留米市,東京都,municipal_city,1862785,139.529540,35.758210
13223,武蔵村山市,東京都,municipal_city,1856368,139.383910,35.750370
13224,多摩市,東京都,municipal_city,1850731,139.439760,35.630540
13225,稲城市,東京都,municipal_city,1861634,139.492910,35.632900
13227,羽村市,東京都,municipal_city,1863251,139.314110,35.763510
13228,あきる野市,東京都,municipal_city,8304374,139.225250,35.732850
13229,西東京市,東京都,municipal_city,8304376,139.546240,35.734850
14100,横浜市,神奈川県,municipal_city,1848350,139.576450,35.462250
14130,川崎市,神奈川県,municipal_city,1859635,139.628540,35.569960
14150,相模原市,神奈川県,municipal_city,1853293,139.350000,35.550000
14201,横須賀市,神奈川県,municipal_city,1848308,139.660330,35.249850
14203,平塚市,神奈川県,municipal_city,1862461,139.320130,35.350990
14204,鎌倉市,神奈川県,municipal_city,1860670,139.537980,35.330000
14205,藤沢市,神奈川県,municipal_city,1864091,139.458990,35.368140
14206,小田原市,神奈川県,municipal_city,1854744,139.133330,35.250000
14207,茅ヶ崎市,神奈川県,municipal_city,1864624,139.404340,35.336380
14208,逗子市,神奈川県,municipal_city,7470888,139.591250,35.299000
14210,三浦市,神奈川県,municipal_city,1856849,139.641040,35.167540
14211,秦野市,神奈川県,municipal_city,1863429,139.200000,35.400000
14212,厚木市,神奈川県,municipal_city,1864928,139.327070,35.465130
14213,大和市,神奈川県,municipal_city,1848595,139.461650,35.469340
14214,伊勢原市,神奈川県,municipal_city,1861448,139.292030,35.410110
14215,海老名市,神奈川県,municipal_city,7470889,139.393070,35.437620
14216,座間市,神奈川県,municipal_city,1847999,139.409250,35.487520
14217,南足柄市,神奈川県,municipal_city,7470890,139.070160,35.309910
14218,綾瀬市,神奈川県,municipal_city,1864864,139.430890,35.439950
15100,新潟市,新潟県,municipal_city,1855427,139.033030,37.827380
15202,長岡市,新潟県,municipal_city,1856195,138.856780,37.445160
15204,三条市,新潟県,municipal_city,1852981,139.089830,37.540680
15205,柏崎市,新潟県,municipal_city,1859907,138.586540,37.299130
15206,新発田市,新潟県,municipal_city,1852604,139.427860,37.907320
15208,小千谷市,新潟県,municipal_city,1854443,138.800000,37.300000
15209,加茂市,新潟県,municipal_city,1860308,139.110680,37.622090
15210,十日町市,新潟県,municipal_city,1850218,138.766670,37.133330
15211,見附市,新潟県,municipal_city,1856876,138.937110,37.524650
15212,村上市,新潟県,municipal_city,7468177,139.617330,38.310230
15213,燕市,新潟県,municipal_city,1849786,138.886190,37.665410
15216,糸魚川市,新潟県,municipal_city,7468178,137.894020,36.966260
15217,妙高市,新潟県,municipal_city,1865200,138.250000,37.000000
15218,五泉市,新潟県,municipal_city,1863539,139.226340,37.656430
15222,上越市,新潟県,municipal_city,1860992,138.337520,37.120100
15223,阿賀野市,新潟県,municipal_city,7468179,139.259140,37.814200
15224,佐渡市,新潟県,municipal_city,1853313,138.389840,38.044390
15225,魚沼市,新潟県,municipal_city,7468180,139.097950,37.220880
15226,南魚沼市,新潟県,municipal_city,7468181,138.937350,37.055870
15227,胎内市,新潟県,municipal_city,7468182,139.492730,38.021970
16201,富山市,富山県,municipal_city,1849870,137.298720,36.551460
16202,高岡市,富山県,municipal_city,1851028,136.962630,36.742570
16204,魚津市,富山県,municipal_city,1849235,137.489840,36.762340
16205,氷見市,富山県,municipal_city,1862610,136.940660,36.872180
16206,滑川市,富山県,municipal_city,1855693,137.381290,36.749340
16207,黒部市,富山県,municipal_city,1858253,137.621640,36.771130
16208,砺波市,富山県,municipal_city,1850038,136.988990,36.623950
